cycle      , unique_vpns, max_counter, mean_counter  , median_counter, std_counter         , approx_ws_ge_1, approx_ws_ge_4, approx_ws_ge_16, approx_ws_ge_32, common_vpns, new_vpns, pages_accessed_flag
   26861519,        4096,           8, 0.35107421875 ,            0.0, 0.554886688143694   ,           1354,              5,               0,               0,           0,     4096,                   0
   27862013,        4096,          17, 0.476318359375,            0.0, 0.6430409628455316  ,           1794,              6,               1,               0,        4095,        1,                1759
   28862441,        4096,          10, 0.203857421875,            0.0, 0.455215826198385   ,            809,              4,               0,               0,        4095,        1,                 691
   29862912,        4096,           9, 0.01904296875 ,            0.0, 0.22670504591028962 ,             58,              4,               0,               0,        4095,        1,                  54
   30868117,        4096,           9, 0.006591796875,            0.0, 0.20540904639026672 ,              5,              4,               0,               0,        4095,        1,                   4
   31868964,        4096,           8, 0.0380859375  ,            0.0, 0.25582023495952405 ,            137,              4,               0,               0,        4093,        3,                 136
   32869223,        4096,          16, 0.013427734375,            0.0, 0.37832557780905385 ,             13,              4,               2,               0,        4093,        3,                  10
   33869836,        4096,           8, 0.0078125     ,            0.0, 0.22412481699657893 ,              6,              5,               0,               0,        4095,        1,                   3
   34870360,        4096,          16, 0.009033203125,            0.0, 0.28669459685578746 ,              7,              6,               1,               0,        4094,        2,                   4
   35871557,        4096,           8, 0.007080078125,            0.0, 0.19936096500755582 ,              7,              4,               0,               0,        4095,        1,                   4
   36872040,        4096,          16, 0.009033203125,            0.0, 0.29508745206515047 ,              7,              4,               1,               0,        4094,        2,                   3
   37872185,        4096,           8, 0.00537109375 ,            0.0, 0.16964594042277792 ,              5,              3,               0,               0,        4095,        1,                   3
   38874030,        4096,           5, 0.00439453125 ,            0.0, 0.13614468625360585 ,              5,              3,               0,               0,        4095,        1,                   3
   39880465,        4096,           7, 0.00439453125 ,            0.0, 0.15461717027902422 ,              4,              2,               0,               0,        4095,        1,                   3
   40887725,        4096,           7, 0.00439453125 ,            0.0, 0.15774356356153735 ,              4,              3,               0,               0,        4095,        1,                   3
   41893975,        4096,          18, 0.01220703125 ,            0.0, 0.41850203958650134 ,              5,              4,               2,               0,        4093,        3,                   3
   42894334,        4096,          20, 0.042724609375,            0.0, 0.49743560978156126 ,            109,              8,               2,               0,        4091,        5,                 105
   44021805,        4096,          11, 0.362548828125,            0.0, 0.5686759460362195  ,           1404,              8,               0,               0,        4094,        2,                1403
   45021935,        4096,          16, 0.262451171875,            0.0, 0.5351111956934177  ,           1028,              6,               1,               0,        4094,        2,                 985
   46023158,        4096,           8, 0.289306640625,            0.0, 0.5053840082702232  ,           1122,              3,               0,               0,        4095,        1,                1110
   47023923,        4096,           7, 0.101318359375,            0.0, 0.3361928102719604  ,            397,              4,               0,               0,        4095,        1,                 354
   48024151,        4096,           5, 0.005859375   ,            0.0, 0.13787181174775856 ,             12,              3,               0,               0,        4095,        1,                   9
   49024166,        4096,           5, 0.009521484375,            0.0, 0.14203173311023362 ,             29,              3,               0,               0,        4094,        2,                  28
   50024319,        4096,          16, 0.0126953125  ,            0.0, 0.28612947950277223 ,             27,              4,               1,               0,        4094,        2,                  26
   51025182,        4096,          10, 0.166259765625,            0.0, 0.425556018297615   ,            658,              3,               0,               0,        4095,        1,                 658
   52025393,        4096,          16, 0.057373046875,            0.0, 0.3715720056291634  ,            202,              5,               1,               0,        4094,        2,                 200
   53141020,        4096,           8, 0.007568359375,            0.0, 0.2146748659283868  ,              7,              4,               0,               0,        4095,        1,                   6
   54147107,        4096,           8, 0.006103515625,            0.0, 0.1827840603608952  ,              5,              5,               0,               0,        4095,        1,                   4
   55269335,        4096,           5, 0.355712890625,            0.0, 0.5508175560638993  ,           1326,              4,               0,               0,        4094,        2,                1325
   56269342,        4096,           7, 0.548583984375,            0.0, 0.6277929367731447  ,           1987,              4,               0,               0,        4094,        2,                1934
   57269473,        4096,           7, 0.50537109375 ,            0.0, 0.5581170028335714  ,           1983,              4,               0,               0,        4094,        2,                1782
   58269741,        4096,          16, 0.55078125    ,            1.0, 0.5878484463689918  ,           2189,              4,               1,               0,        4094,        2,                2155
   59269766,        4096,           8, 0.3544921875  ,            0.0, 0.5189940464508864  ,           1425,              5,               0,               0,        4095,        1,                1389
   60271536,        4096,           7, 0.047607421875,            0.0, 0.2905227276090733  ,            165,              7,               0,               0,        4095,        1,                 164
   61271593,        4096,           8, 0.0107421875  ,            0.0, 0.23360673236812943 ,             13,              5,               0,               0,        4095,        1,                  10
   62273263,        4096,           9, 0.0087890625  ,            0.0, 0.20233234388097987 ,             14,              4,               0,               0,        4095,        1,                  10
   63275002,        4096,           7, 0.006103515625,            0.0, 0.17033931276136868 ,              7,              3,               0,               0,        4094,        2,                   6
   64275312,        4096,           6, 0.00732421875 ,            0.0, 0.16812694108828052 ,             11,              4,               0,               0,        4095,        1,                  11
   65276564,        4096,           5, 0.00634765625 ,            0.0, 0.1513569489984911  ,              9,              3,               0,               0,        4095,        1,                   8
   66319650,        4096,           6, 0.005859375   ,            0.0, 0.1497551509117779  ,              8,              3,               0,               0,        4095,        1,                   6
   67321800,        4096,           6, 0.00537109375 ,            0.0, 0.14647705059813537 ,              7,              3,               0,               0,        4095,        1,                   6
   68426813,        4096,           6, 0.005126953125,            0.0, 0.1538029745377314  ,              5,              4,               0,               0,        4095,        1,                   5
   69426834,        4096,          16, 0.010498046875,            0.0, 0.2966893267996176  ,             10,              6,               1,               0,        4094,        2,                   9
   70426941,        4096,           8, 0.007568359375,            0.0, 0.19934302548965904 ,              7,              6,               0,               0,        4095,        1,                   5
   71465943,        4096,           7, 0.117431640625,            0.0, 0.35442080448969254 ,            462,              4,               0,               0,        4095,        1,                 461
   72466505,        4096,           7, 0.02294921875 ,            0.0, 0.22526176907936385 ,             73,              4,               0,               0,        4095,        1,                  71
   73467026,        4096,           8, 0.0068359375  ,            0.0, 0.19752409969038232 ,              6,              4,               0,               0,        4095,        1,                   5
   74467117,        4096,           9, 0.1240234375  ,            0.0, 0.38559134709000353 ,            483,              5,               0,               0,        4094,        2,                 483
   75467455,        4096,          12, 0.056640625   ,            0.0, 0.33397295302106333 ,            200,              6,               0,               0,        4095,        1,                 200
   76468083,        4096,          13, 0.01025390625 ,            0.0, 0.2740258562738491  ,             11,              5,               0,               0,        4095,        1,                   9
   77468300,        4096,          15, 0.01123046875 ,            0.0, 0.3027717813331607  ,             12,              5,               0,               0,        4095,        1,                  12
   78612940,        4096,          13, 0.061767578125,            0.0, 0.35264513950651866 ,            219,              5,               0,               0,        4094,        2,                 219
   79612970,        4096,           8, 0.352783203125,            0.0, 0.518982504250254   ,           1417,              5,               0,               0,        4094,        2,                1416
   80613226,        4096,          16, 0.33544921875 ,            0.0, 0.564469809104096   ,           1332,              7,               1,               0,        4094,        2,                1330
   81731574,        4096,           9, 0.33740234375 ,            0.0, 0.5261032773439136  ,           1318,              4,               0,               0,        4093,        3,                1316
   82731855,        4096,           7, 0.5205078125  ,            0.0, 0.6250541663539767  ,           1882,              5,               0,               0,        4095,        1,                1860
   83732073,        4096,           7, 0.39306640625 ,            0.0, 0.5287540368902255  ,           1554,              4,               0,               0,        4094,        2,                1369
   84732692,        4096,           8, 0.45556640625 ,            0.0, 0.5655112726519781  ,           1775,              6,               0,               0,        4094,        2,                1747
   85951768,        4096,           9, 0.285400390625,            0.0, 0.5037377245711278  ,           1138,              6,               0,               0,        4094,        2,                1076
   86952800,        4096,           9, 0.08935546875 ,            0.0, 0.36150722704320554 ,            337,              5,               0,               0,        4095,        1,                 336
   87954163,        4096,           8, 0.00732421875 ,            0.0, 0.2023906638649672  ,              6,              4,               0,               0,        4095,        1,                   6
   88954605,        4096,           6, 0.012451171875,            0.0, 0.18903343670879819 ,             32,              5,               0,               0,        4095,        1,                  31
   89955105,        4096,          16, 0.125244140625,            0.0, 0.44048916231174773 ,            477,              6,               1,               0,        4093,        3,                 475
   90955394,        4096,           8, 0.011474609375,            0.0, 0.23720206094107016 ,             16,              7,               0,               0,        4095,        1,                  15
   91955718,        4096,           6, 0.00830078125 ,            0.0, 0.20594068510287045 ,              7,              6,               0,               0,        4095,        1,                   6
   92955758,        4096,           6, 0.0078125     ,            0.0, 0.19624776073563235 ,              7,              6,               0,               0,        4095,        1,                   6
   94080202,        4096,          16, 0.288818359375,            0.0, 0.5397590338872832  ,           1147,              5,               1,               0,        4094,        2,                1144
   95080236,        4096,           8, 0.513671875   ,            0.0, 0.6017622182673023  ,           1953,              6,               0,               0,        4095,        1,                1952
   96080925,        4096,           9, 0.593994140625,            0.0, 0.6878217031165619  ,           2037,              7,               0,               0,        4095,        1,                1972
   97081010,        4096,          16, 0.38671875    ,            0.0, 0.5948668566565442  ,           1509,              6,               1,               0,        4094,        2,                1189
   98082313,        4096,           8, 0.041259765625,            0.0, 0.3077875543545744  ,            135,              6,               0,               0,        4095,        1,                 100
   99270437,        4096,           6, 0.0078125     ,            0.0, 0.18863588230702558 ,              8,              5,               0,               0,        4095,        1,                   7
  100270526,        4096,           7, 0.008056640625,            0.0, 0.20889294487090654 ,              7,              5,               0,               0,        4095,        1,                   6
  101271829,        4096,          16, 0.01123046875 ,            0.0, 0.31385775292583623 ,              8,              6,               1,               0,        4094,        2,                   6
  102273190,        4096,           8, 0.009521484375,            0.0, 0.24136890999111016 ,              7,              6,               0,               0,        4095,        1,                   6
  103274281,        4096,           7, 0.0087890625  ,            0.0, 0.21857336269630637 ,              7,              7,               0,               0,        4095,        1,                   6
  104280156,        4096,           7, 0.008056640625,            0.0, 0.20772092135083456 ,              7,              5,               0,               0,        4095,        1,                   6
  105288899,        4096,           7, 0.0068359375  ,            0.0, 0.17938738099012452 ,              7,              5,               0,               0,        4095,        1,                   6
  106290580,        4096,           6, 0.007080078125,            0.0, 0.17594241065969254 ,              7,              5,               0,               0,        4095,        1,                   7
  107291893,        4096,           5, 0.0068359375  ,            0.0, 0.16959323013757388 ,              7,              6,               0,               0,        4093,        3,                   7
  108292328,        4096,           7, 0.295166015625,            0.0, 0.4995467396501175  ,           1169,              6,               0,               0,        4094,        2,                1168
  109292722,        4096,           8, 0.276123046875,            0.0, 0.4923002931234823  ,           1095,              6,               0,               0,        4093,        3,                1082
  110292949,        4096,           9, 0.20947265625 ,            0.0, 0.4442208277237452  ,            834,              5,               0,               0,        4094,        2,                 824
  111293794,        4096,          16, 0.616943359375,            0.0, 0.7519480122974523  ,           2047,              8,               1,               0,        4093,        3,                2044
  112358812,        4096,          16, 0.256103515625,            0.0, 0.5529456391992936  ,            991,              6,               1,               0,        4094,        2,                 581
  113358870,        4096,           8, 0.062255859375,            0.0, 0.3469751952207538  ,            213,              8,               0,               0,        4095,        1,                 201
  114359571,        4096,           8, 0.0126953125  ,            0.0, 0.24967745000405492 ,             17,              7,               0,               0,        4095,        1,                  13
  115359604,        4096,           6, 0.45263671875 ,            0.0, 0.6121354789499082  ,           1632,              5,               0,               0,        4091,        5,                1625
  116359761,        4096,           8, 0.502197265625,            0.0, 0.5685396727791062  ,           1951,              4,               0,               0,        4095,        1,                1829
  117401271,        4096,           6, 0.3720703125  ,            0.0, 0.5046088473324188  ,           1501,              3,               0,               0,        4095,        1,                1422
  118401324,        4096,           6, 0.44677734375 ,            0.0, 0.5707719598155592  ,           1700,              4,               0,               0,        4093,        3,                1695
  119401489,        4096,           8, 0.144775390625,            0.0, 0.42075899651032855 ,            559,              7,               0,               0,        4095,        1,                 452
  120401566,        4096,           8, 0.013916015625,            0.0, 0.24814093300808868 ,             25,              6,               0,               0,        4095,        1,                  25
  121404253,        4096,           8, 0.009521484375,            0.0, 0.23625736911321227 ,              7,              7,               0,               0,        4095,        1,                   7
  122406463,        4096,           7, 0.009521484375,            0.0, 0.2383151421129103  ,              7,              6,               0,               0,        4095,        1,                   6
  123407117,        4096,           7, 0.009033203125,            0.0, 0.22243863899130134 ,              7,              7,               0,               0,        4095,        1,                   7
  124407340,        4096,           6, 0.00830078125 ,            0.0, 0.2047517631929934  ,              7,              6,               0,               0,        4095,        1,                   7
  125413591,        4096,           8, 0.0087890625  ,            0.0, 0.2218989829412724  ,              7,              6,               0,               0,        4095,        1,                   7
  126424045,        4096,           8, 0.0078125     ,            0.0, 0.19994506081358948 ,              7,              5,               0,               0,        4095,        1,                   6
  127426580,        4096,           7, 0.0078125     ,            0.0, 0.20237240385919716 ,              7,              5,               0,               0,        4095,        1,                   7
  128426758,        4096,          18, 0.145263671875,            0.0, 0.5418447482982486  ,            540,              7,               2,               0,        4090,        6,                 537
  129428771,        4096,          16, 0.17578125    ,            0.0, 0.5338716333524731  ,            658,              8,               1,               0,        4095,        1,                 657
  130429267,        4096,           8, 0.040283203125,            0.0, 0.30392664274622255 ,            124,              9,               0,               0,        4095,        1,                 121
  131429560,        4096,           9, 0.0107421875  ,            0.0, 0.2315071120024498  ,             11,              6,               0,               0,        4095,        1,                   7
  132432860,        4096,           8, 0.010009765625,            0.0, 0.2320665480355421  ,             11,              5,               0,               0,        4095,        1,                   8
  133434006,        4096,           7, 0.008544921875,            0.0, 0.20173861475966903 ,              9,              4,               0,               0,        4095,        1,                   8
  134434975,        4096,           7, 0.007568359375,            0.0, 0.18538216759270792 ,              8,              4,               0,               0,        4095,        1,                   8
  135435850,        4096,           6, 0.008056640625,            0.0, 0.190557192640004   ,              8,              4,               0,               0,        4095,        1,                   8
  136438834,        4096,           6, 0.006591796875,            0.0, 0.16149178025199531 ,              8,              3,               0,               0,        4095,        1,                   8
  137438880,        4096,           6, 0.008544921875,            0.0, 0.19930355286635043 ,              8,              5,               0,               0,        4095,        1,                   8
  138440283,        4096,          16, 0.013916015625,            0.0, 0.3536247801471565  ,             10,              6,               1,               0,        4093,        3,                   9
  139441364,        4096,           8, 0.011474609375,            0.0, 0.25885711350992685 ,              9,              8,               0,               0,        4095,        1,                   8
  140531443,        4096,           6, 0.008544921875,            0.0, 0.18665233372543227 ,              9,              6,               0,               0,        4095,        1,                   8
  141533625,        4096,           6, 0.009521484375,            0.0, 0.21459710962707915 ,              9,              5,               0,               0,        4095,        1,                   8
  142544585,        4096,          19, 0.0146484375  ,            0.0, 0.3798903437556798  ,             10,              8,               1,               0,        4095,        1,                   7
  143544900,        4096,          17, 0.439208984375,            0.0, 0.70897962500292    ,           1601,             11,               2,               0,        4092,        4,                1599
  144544995,        4096,           8, 0.71923828125 ,            1.0, 0.7681914929134179  ,           2301,              9,               0,               0,        4094,        2,                2257
  145545404,        4096,           7, 0.86767578125 ,            1.0, 0.8019568768844134  ,           2599,              9,               0,               0,        4095,        1,                2450
  146545588,        4096,           6, 0.77392578125 ,            1.0, 0.7212347122238205  ,           2501,              4,               0,               0,        4092,        4,                2088
  147546038,        4096,          16, 0.380126953125,            0.0, 0.5713587009339265  ,           1512,              5,               1,               0,        4094,        2,                 883
  148549461,        4096,           8, 0.062744140625,            0.0, 0.3025262917371484  ,            232,              4,               0,               0,        4095,        1,                 224
  149552225,        4096,          16, 0.01171875    ,            0.0, 0.3051628903527385  ,             11,              7,               1,               0,        4094,        2,                   9
  150553130,        4096,           8, 0.106201171875,            0.0, 0.3660395920762899  ,            405,              6,               0,               0,        4095,        1,                 403
  151554030,        4096,          16, 0.558349609375,            0.0, 0.7081512095490516  ,           1928,              7,               1,               0,        4092,        4,                1925
  152554210,        4096,           8, 0.220458984375,            0.0, 0.45979082399863475 ,            872,              5,               0,               0,        4095,        1,                 567
  153554607,        4096,           6, 0.044921875   ,            0.0, 0.2820017622223031  ,            154,              7,               0,               0,        4095,        1,                 150
  154555349,        4096,           7, 0.00830078125 ,            0.0, 0.1974679645680272  ,              8,              6,               0,               0,        4095,        1,                   7
  155555624,        4096,           9, 0.008056640625,            0.0, 0.19932388822426578 ,             10,              4,               0,               0,        4095,        1,                   8
  156555657,        4096,           9, 0.521484375   ,            0.0, 0.701927691525886   ,           1740,              8,               0,               0,        4095,        1,                1740
  157555924,        4096,           9, 0.917236328125,            1.0, 0.9378831398382036  ,           2456,             36,               0,               0,        4095,        1,                2395
  158555960,        4096,           7, 0.80224609375 ,            1.0, 0.7724218925320969  ,           2493,              6,               0,               0,        4095,        1,                2010
  159556195,        4096,           7, 0.7021484375  ,            1.0, 0.6886746169028656  ,           2408,              7,               0,               0,        4094,        2,                2002
  160648517,        4096,           7, 0.452880859375,            0.0, 0.5570276353887313  ,           1787,              6,               0,               0,        4095,        1,                1400
  161648903,        4096,           7, 0.149169921875,            0.0, 0.41217351477600594 ,            577,              6,               0,               0,        4095,        1,                 543
  162649105,        4096,           6, 0.01220703125 ,            0.0, 0.20455604583600437 ,             23,              5,               0,               0,        4095,        1,                  22
  163753436,        4096,           7, 0.025146484375,            0.0, 0.22448395254132952 ,             81,              4,               0,               0,        4095,        1,                  79
  164753809,        4096,           8, 0.010986328125,            0.0, 0.21566214310659587 ,             19,              4,               0,               0,        4095,        1,                  19
  165884085,        4096,          16, 0.0126953125  ,            0.0, 0.3297355725282417  ,             10,              5,               1,               0,        4094,        2,                   9
  166885103,        4096,          10, 0.010498046875,            0.0, 0.2512413439042434  ,              9,              4,               0,               0,        4095,        1,                   8
  167885167,        4096,           8, 0.25048828125 ,            0.0, 0.48938912401730067 ,            977,              6,               0,               0,        4094,        2,                 976
  168885535,        4096,           8, 0.33056640625 ,            0.0, 0.5159594289369659  ,           1317,              4,               0,               0,        4095,        1,                1302
  170000483,        4096,           9, 0.39013671875 ,            0.0, 0.5253722460627164  ,           1571,              5,               0,               0,        4094,        2,                1563
  171000788,        4096,           9, 0.73828125    ,            1.0, 0.7463186833708757  ,           2364,              6,               0,               0,        4094,        2,                2363
  172001132,        4096,           6, 0.643310546875,            1.0, 0.6059351447592295  ,           2378,              4,               0,               0,        4095,        1,                2010
  173001543,        4096,           6, 0.307373046875,            0.0, 0.49163345154675864 ,           1233,              5,               0,               0,        4094,        2,                 999
  174001578,        4096,           8, 0.05078125    ,            0.0, 0.3011361542532505  ,            176,              8,               0,               0,        4095,        1,                 175
  175002203,        4096,           8, 0.010498046875,            0.0, 0.2463347450864581  ,              9,              6,               0,               0,        4094,        2,                   9
  176002247,        4096,           8, 0.703857421875,            1.0, 0.8118655955861649  ,           2133,             18,               0,               0,        4095,        1,                2133
  177002864,        4096,          16, 0.499755859375,            0.0, 0.6658523225125488  ,           1816,              9,               1,               0,        4094,        2,                1360
  178217806,        4096,           9, 0.16064453125 ,            0.0, 0.43140166559653864 ,            621,              7,               0,               0,        4095,        1,                 444
  179219038,        4096,           7, 0.01904296875 ,            0.0, 0.2320271193011423  ,             48,              7,               0,               0,        4095,        1,                  44
  180343288,        4096,           9, 0.20458984375 ,            0.0, 0.46732954334639554 ,            792,              8,               0,               0,        4095,        1,                 791
  181343352,        4096,          16, 0.2998046875  ,            0.0, 0.5492892788440599  ,           1181,              5,               1,               0,        4093,        3,                1173
  182343467,        4096,           8, 0.44189453125 ,            0.0, 0.5546700918125501  ,           1734,              5,               0,               0,        4094,        2,                1729
  183343538,        4096,           7, 0.685791015625,            1.0, 0.7144253449542723  ,           2281,              5,               0,               0,        4094,        2,                2266
  184343739,        4096,           6, 0.493408203125,            0.0, 0.5316684981865661  ,           1981,              5,               0,               0,        4094,        2,                1521
  185344522,        4096,           6, 0.51416015625 ,            0.0, 0.5579631954483876  ,           2019,              6,               0,               0,        4095,        1,                2007
  186344622,        4096,           6, 0.143798828125,            0.0, 0.3834664345218193  ,            567,              5,               0,               0,        4095,        1,                 506
  187345443,        4096,           6, 0.0166015625  ,            0.0, 0.20897296624816952 ,             47,              5,               0,               0,        4095,        1,                  45
  188355518,        4096,           7, 0.006103515625,            0.0, 0.1630155674223029  ,              7,              3,               0,               0,        4095,        1,                   7
  189355612,        4096,           6, 0.0068359375  ,            0.0, 0.16959323013757388 ,              8,              5,               0,               0,        4095,        1,                   8
  190355835,        4096,           6, 0.006591796875,            0.0, 0.17032111609826522 ,              7,              4,               0,               0,        4095,        1,                   7
  191355835,        4096,           7, 0.08642578125 ,            0.0, 0.3341724245585311  ,            326,              6,               0,               0,        4095,        1,                 326
  192358024,        4096,           5, 0.24072265625 ,            0.0, 0.45625199617968176 ,            962,              6,               0,               0,        4093,        3,                 961
  193358272,        4096,           8, 0.32080078125 ,            0.0, 0.4986475295731341  ,           1287,              4,               0,               0,        4094,        2,                1287
  194358486,        4096,           9, 0.103271484375,            0.0, 0.3505423261034024  ,            402,              2,               0,               0,        4095,        1,                 398
  195359038,        4096,           7, 0.009033203125,            0.0, 0.16876864153717208 ,             20,              3,               0,               0,        4095,        1,                  19
  196359790,        4096,           8, 0.005126953125,            0.0, 0.15849352897406901 ,              6,              2,               0,               0,        4095,        1,                   5
  197360578,        4096,          16, 0.2119140625  ,            0.0, 0.5019635744899684  ,            825,              5,               1,               0,        4094,        2,                 824
  198361813,        4096,           8, 0.037841796875,            0.0, 0.2729390642327903  ,            127,              4,               0,               0,        4095,        1,                 117
  199362022,        4096,           8, 0.010009765625,            0.0, 0.21796152519913364 ,             13,              5,               0,               0,        4095,        1,                  10
  200651276,        4096,           8, 0.0087890625  ,            0.0, 0.19370185499981948 ,             12,              4,               0,               0,        4095,        1,                   9
  201651988,        4096,           6, 0.00634765625 ,            0.0, 0.1464379809343595  ,             11,              2,               0,               0,        4095,        1,                   8
  202751198,        4096,           6, 0.005859375   ,            0.0, 0.15137663780983304 ,              7,              3,               0,               0,        4095,        1,                   7
  203754843,        4096,           5, 0.00634765625 ,            0.0, 0.14134793422661626 ,             10,              2,               0,               0,        4095,        1,                   9
  204765584,        4096,           6, 0.005859375   ,            0.0, 0.14811591398161567 ,              9,              2,               0,               0,        4094,        2,                   6
  205769495,        4096,           6, 0.00634765625 ,            0.0, 0.16816664282827268 ,              7,              4,               0,               0,        4095,        1,                   6
  206769580,        4096,          17, 0.09130859375 ,            0.0, 0.4307091790958227  ,            331,              7,               1,               0,        4094,        2,                 330
  207769827,        4096,           9, 0.249267578125,            0.0, 0.48776480256440913 ,            985,              7,               0,               0,        4093,        3,                 984
  208770400,        4096,           8, 0.388671875   ,            0.0, 0.5397378864634058  ,           1530,              5,               0,               0,        4095,        1,                1528
  209770576,        4096,           8, 0.626708984375,            1.0, 0.6914372410267298  ,           2130,              5,               0,               0,        4093,        3,                2113
  210770935,        4096,           9, 0.387451171875,            0.0, 0.5312764217313707  ,           1554,              3,               0,               0,        4095,        1,                1164
  211770989,        4096,           7, 0.5546875     ,            0.0, 0.6723744509897368  ,           1901,              3,               0,               0,        4095,        1,                1900
  212821386,        4096,           8, 0.320068359375,            0.0, 0.4988733353287143  ,           1274,              2,               0,               0,        4094,        2,                 958
  213822046,        4096,           8, 0.036376953125,            0.0, 0.2546346925623874  ,            127,              4,               0,               0,        4095,        1,                 106
  214938898,        4096,           6, 0.006103515625,            0.0, 0.1599922270674903  ,              7,              5,               0,               0,        4095,        1,                   6
  215940995,        4096,           7, 0.006103515625,            0.0, 0.1645064025259059  ,              7,              3,               0,               0,        4095,        1,                   6
  216942970,        4096,           6, 0.0048828125  ,            0.0, 0.13612804869713604 ,              7,              2,               0,               0,        4095,        1,                   5
  217945558,        4096,           6, 0.005126953125,            0.0, 0.1422581675217773  ,              6,              2,               0,               0,        4095,        1,                   6
  219219965,        4096,           5, 0.0048828125  ,            0.0, 0.1324925776867891  ,              6,              2,               0,               0,        4095,        1,                   6
  220227778,        4096,           4, 0.00390625    ,            0.0, 0.10590188837285905 ,              6,              1,               0,               0,        4095,        1,                   6
  221243097,        4096,           5, 0.004638671875,            0.0, 0.13157684864076993 ,              6,              3,               0,               0,        4095,        1,                   5
  222243223,        4096,          19, 0.02001953125 ,            0.0, 0.3431665497517645  ,             49,              3,               1,               0,        4093,        3,                  48
  223243335,        4096,          16, 0.0126953125  ,            0.0, 0.3341485228016538  ,             11,              5,               1,               0,        4093,        3,                  10
  224244157,        4096,           8, 0.0087890625  ,            0.0, 0.21857336269630637 ,              8,              5,               0,               0,        4095,        1,                   5
  225244271,        4096,           5, 0.109619140625,            0.0, 0.348609474747369   ,            422,              4,               0,               0,        4095,        1,                 422
  226244279,        4096,          16, 0.596435546875,            1.0, 0.7077811042609994  ,           2064,              6,               1,               0,        4094,        2,                2062
  227244712,        4096,           8, 0.607666015625,            1.0, 0.6370937904495988  ,           2198,              5,               0,               0,        4094,        2,                2022
  228245273,        4096,          16, 0.5556640625  ,            1.0, 0.5865743609262137  ,           2200,              5,               1,               0,        4094,        2,                1984
  229245982,        4096,           8, 0.697021484375,            1.0, 0.6915723956641645  ,           2363,              6,               0,               0,        4094,        2,                2336
  230246205,        4096,           6, 0.491943359375,            0.0, 0.5753171108543875  ,           1883,              6,               0,               0,        4095,        1,                1506
  231246422,        4096,           7, 0.208984375   ,            0.0, 0.44169566701051005 ,            832,              5,               0,               0,        4095,        1,                 725
  232358509,        4096,           6, 0.009765625   ,            0.0, 0.18854485890195832 ,             18,              4,               0,               0,        4094,        2,                  17
  233358682,        4096,           6, 0.404541015625,            0.0, 0.5893495523049912  ,           1482,              5,               0,               0,        4094,        2,                1481
  234359087,        4096,           7, 0.739990234375,            1.0, 0.7581087693429173  ,           2332,              5,               0,               0,        4095,        1,                2295
  235359282,        4096,           6, 0.6728515625  ,            1.0, 0.6576660863168395  ,           2372,              8,               0,               0,        4095,        1,                1976
  236359709,        4096,           6, 0.640380859375,            1.0, 0.5952450351083464  ,           2398,              5,               0,               0,        4095,        1,                2226
  237359993,        4096,           7, 0.56298828125 ,            0.0, 0.6468351858666711  ,           2001,              4,               0,               0,        4094,        2,                1888
  238361132,        4096,           5, 0.4853515625  ,            0.0, 0.5347132276078539  ,           1925,              2,               0,               0,        4095,        1,                1702
  239361136,        4096,           8, 0.46337890625 ,            0.0, 0.5216285991896473  ,           1878,              3,               0,               0,        4094,        2,                1830
  240361611,        4096,           8, 0.442138671875,            0.0, 0.5290134135422382  ,           1786,              5,               0,               0,        4094,        2,                1784
  241367578,        4096,           8, 0.440673828125,            0.0, 0.5185955484099897  ,           1788,              3,               0,               0,        4094,        2,                1786
  242368067,        4096,          10, 0.46044921875 ,            0.0, 0.5320749049264724  ,           1864,              3,               0,               0,        4095,        1,                1864
  243368594,        4096,           8, 0.523681640625,            1.0, 0.5541266708951198  ,           2071,              4,               0,               0,        4095,        1,                2071
  244368996,        4096,           8, 0.703857421875,            1.0, 0.7077588715773744  ,           2347,              5,               0,               0,        4094,        2,                2333
  245369166,        4096,           7, 0.3515625     ,            0.0, 0.5100910419657946  ,           1411,              4,               0,               0,        4095,        1,                 921
  246369365,        4096,           5, 0.037109375   ,            0.0, 0.2222704305280155  ,            138,              2,               0,               0,        4095,        1,                 132
  247369483,        4096,           6, 0.08740234375 ,            0.0, 0.30326589868794485 ,            346,              2,               0,               0,        4093,        3,                 344
  248369508,        4096,           6, 0.59228515625 ,            0.0, 0.6869877727703114  ,           2005,              4,               0,               0,        4093,        3,                2004
  249369626,        4096,           5, 0.66943359375 ,            1.0, 0.6633568099514469  ,           2321,              3,               0,               0,        4094,        2,                2152
  250369770,        4096,           6, 0.9130859375  ,            1.0, 0.831957316807627   ,           2631,             11,               0,               0,        4092,        4,                2524
  251369825,        4096,           6, 0.895263671875,            1.0, 0.7606772712168363  ,           2739,              6,               0,               0,        4094,        2,                2387
